run_id,arm,task,dataset,version,split,attempted,model,seed,n_train,n_test,n_features,duplicates_removed,fit_seconds,macro_f1,weighted_f1,balanced_acc,mcc,accuracy,attack_recall,attack_precision,benign_fpr
63c1e2308f63,A,binary,2017,original,day_ordered,as_attack,mlp,37,1668530,1162213,80,,70.7,0.6554039649782473,0.7723706855033161,0.6330480741571621,0.454119166852783,0.8148549362294175,0.2686998306650775,0.971825036957899,0.002603682350753256
29712be2503a,A,binary,2017,original,day_ordered,as_attack,mlp,51,1668530,1162213,80,,70.9,0.6226597982669414,0.7525810235433563,0.6098573616046267,0.40248578791170786,0.8023150661711752,0.22416440257059342,0.9439390213916892,0.004449679361340109
4a00c0fe026c,A,binary,2017,original,day_ordered,as_attack,mlp,73,1668530,1162213,80,,72.2,0.6428067594170422,0.764848371027476,0.6239675570574197,0.4364713806783341,0.8102722994838295,0.2506053809348799,0.9691048919468168,0.0026702668200405677
593a7193560a,A,binary,2017,improved,random_70_30,as_attack,mlp,11,1469983,629993,85,,63.2,0.9981809138309413,0.9986498482660077,0.9974961510025926,0.9963655011885572,0.9986507786594454,0.9952197805737552,0.9993013733189295,0.00022747856857008308
5c4b92df4ea0,A,binary,2017,improved,random_70_30,as_attack,mlp,23,1469983,629993,85,,63.5,0.9983891237327036,0.9988041550673122,0.9978953259222014,0.99678015519338,0.9988047486241911,0.9961023817346656,0.9990437176123955,0.0003117298902626242
ac0b020a4db6,A,binary,2017,improved,random_70_30,as_attack,mlp,37,1469983,629993,85,,58.4,0.9981387594501043,0.9986183209175228,0.9976268503140961,0.9962795707036949,0.9986190322749617,0.9956707446705707,0.998720508694725,0.00041704404237841164
25beda48b1bf,A,binary,2017,improved,random_70_30,as_attack,mlp,51,1469983,629993,85,,59.3,0.9980650873694344,0.9985639767985808,0.9973135355857108,0.9961346024272358,0.9985650634213395,0.9948461246078223,0.9993269784568393,0.00021905343640082897
b08f0cbefa0a,A,binary,2017,improved,random_70_30,as_attack,mlp,73,1469983,629993,85,,63.9,0.9982645627522974,0.9987118652251227,0.9976326168682716,0.99653225280453,0.9987126841091886,0.995503243720325,0.9992692611130511,0.00023800998378165072
c0ea2c3869de,A,binary,2017,improved,day_ordered,as_attack,mlp,11,1190343,909633,85,,41.8,0.6371206844160635,0.6885847091851022,0.643100717831667,0.44998535786069543,0.7387253980451457,0.286317610695759,0.9992975982052061,0.00011617503242500327
c6ce7d2a4e4a,A,binary,2017,improved,day_ordered,as_attack,mlp,23,1190343,909633,85,,46.1,0.6371352680995569,0.6885995767517641,0.6431150536370596,0.45007626343654755,0.7387451862454418,0.2863116031923873,0.9995071567136791,8.149591826822622e-05
d1e11de0a781,A,binary,2017,improved,day_ordered,as_attack,mlp,37,1190343,909633,85,,44.0,0.6365968185104064,0.6881652267206546,0.6427331743548318,0.4494146298292746,0.7384670520968346,0.28554264276080826,0.9995373583159842,7.629405114473187e-05
3e7d6868a817,A,binary,2017,improved,day_ordered,as_attack,mlp,51,1190343,909633,85,,48.4,0.6415593983001588,0.6921731879658136,0.6462704334414451,0.4555800778772918,0.7410516109244057,0.2926345004911134,0.9994460231644388,9.363360822312039e-05
91282e4a17fc,A,binary,2017,improved,day_ordered,as_attack,mlp,73,1190343,909633,85,,48.8,0.6371829312820974,0.688637914313536,0.643148729803593,0.45013216707665593,0.7387693718235816,0.28638068948116197,0.9994967973246391,8.322987397613169e-05
34cd478145d6,B,binary,2017,label_original,random_70_30,n/a,mlp,11,1123496,481499,80,,47.6,0.9759626198524539,0.9857832621341682,0.9837167816617611,0.9522255708108722,0.9856697521697865,0.9806790819946725,0.9414944107563625,0.013245518671150092
196d7081ec50,B,binary,2017,label_original,random_70_30,n/a,mlp,23,1123496,481499,80,,45.3,0.9760263489437903,0.9857911846809151,0.9857980251396385,0.9525256962168517,0.9856489836946701,0.9860298479684537,0.9369010908849763,0.01443379768917652
d725a740baae,B,binary,2017,label_original,random_70_30,n/a,mlp,37,1123496,481499,80,,47.0,0.9755020513202419,0.9855142313109876,0.9830256862190732,0.9512874538465749,0.9854018388407868,0.9793297584012842,0.9412816958096686,0.013278385963138017
ebb79b7293a0,B,binary,2017,label_original,random_70_30,n/a,mlp,51,1123496,481499,80,,47.0,0.9753529377710025,0.9854447193262126,0.9816467137401524,0.9509052394952895,0.9853499176529962,0.9758866568181553,0.9439562541489924,0.012593229337850453
94599a7069b6,B,binary,2017,label_original,random_70_30,n/a,mlp,73,1123496,481499,80,,47.7,0.9761291514505649,0.9858493411966881,0.9860916161895665,0.9527494427486868,0.985705058577484,0.9866928776652049,0.9366304491851066,0.014509645286071904
0c3f98a5e05b,B,binary,2017,label_original,day_ordered,n/a,mlp,11,891647,713348,80,,38.6,0.5403129071717043,0.703683754728516,0.5586228980140847,0.2977429024260727,0.7769615951821551,0.11782515944090131,0.9856399293614648,0.0005793634127317926
c44ff6217708,B,binary,2017,label_original,day_ordered,n/a,mlp,23,891647,713348,80,,37.7,0.5401193350220861,0.7035749436303661,0.5585137337899561,0.2975235932110719,0.7769139326107314,0.11759183129263794,0.9859791317309484,0.0005643637127257239
62dc6f47e57c,B,binary,2017,label_original,day_ordered,n/a,mlp,37,891647,713348,80,,37.9,0.5405297091111778,0.7038544532134345,0.5587918528386948,0.29925534656107017,0.7771564509888582,0.117941823515033,0.9910835161757154,0.0003581178376432792
48e334007ce4,B,binary,2017,label_original,day_ordered,n/a,mlp,51,891647,713348,80,,34.9,0.5404801388065895,0.703815802727201,0.5587535897459314,0.298918636625768,0.7771129939384424,0.11791404635452546,0.9898796754034138,0.00040686686266278027
6680a0983d6e,B,binary,2017,label_original,day_ordered,n/a,mlp,73,891647,713348,80,,37.1,0.540482813207372,0.7037415868601647,0.5586827922976884,0.29696623332927263,0.7768943068460274,0.11814181907068731,0.9809040590405904,0.0007762344753104999
985b07141b51,B,binary,2017,label_improved,random_70_30,n/a,mlp,11,1123496,481499,80,,47.9,0.9982035628299286,0.998770652989475,0.9983225240184914,0.9964072156881763,0.9987705062731179,0.9975252922715162,0.9968636591906156,0.0008802442345332562
bfa9255c0572,B,binary,2017,label_improved,random_70_30,n/a,mlp,23,1123496,481499,80,,47.2,0.998128611930046,0.9987190499026102,0.9984905397413772,0.9962580565371705,0.9987185850853273,0.9980847089610968,0.9960730507191522,0.001103629478342305
642fc3eb8f92,B,binary,2017,label_improved,random_70_30,n/a,mlp,37,1123496,481499,80,,47.3,0.9980641596011781,0.9986751926068025,0.9982306587032617,0.9961284955917804,0.9986749712875832,0.9974399575222581,0.996513996116137,0.0009786401157347857
501e4244eb14,B,binary,2017,label_improved,random_70_30,n/a,mlp,51,1123496,481499,80,,46.4,0.9983820755085437,0.9988929930679102,0.998339574172646,0.9967641625104353,0.9988930402763038,0.9973546227730001,0.9975910927334459,0.0006754744277083224
679351742048,B,binary,2017,label_improved,random_70_30,n/a,mlp,73,1123496,481499,80,,46.8,0.9984946305847195,0.9989699222808338,0.99853204021723,0.9969892700683561,0.9989698836342339,0.9977528516028711,0.9975447677008977,0.0006887711684111508
fabaf6123679,B,binary,2017,label_improved,day_ordered,n/a,mlp,11,891647,713348,80,,37.1,0.5121528154821716,0.6066414622918505,0.5589030364637415,0.2819286145138075,0.6973608953834594,0.11843961481057431,0.989850317818331,0.000633541883091282
f07955515a6a,B,binary,2017,label_improved,day_ordered,n/a,mlp,23,891647,713348,80,,36.4,0.5135415705060444,0.6076941404365683,0.5597203069351991,0.28438881299950375,0.6979594812069284,0.11995256690723968,0.9918850380388842,0.0005119530368413727
90b33f3880ae,B,binary,2017,label_improved,day_ordered,n/a,mlp,37,891647,713348,80,,36.6,0.5111995172998276,0.6059292373912709,0.5583642585416404,0.28055518571763466,0.6969908095347572,0.11736419210402568,0.9897241379310345,0.000635675020744797
028a2e4aee67,B,binary,2017,label_improved,day_ordered,n/a,mlp,51,891647,713348,80,,36.6,0.5111402405463922,0.6058976051657893,0.5583571404404077,0.2808690267040168,0.6970174445011411,0.1172496984318456,0.9913223854796889,0.0005354175510300374
7b38ee5c5f25,B,binary,2017,label_improved,day_ordered,n/a,mlp,73,891647,713348,80,,36.8,0.5138873906982167,0.6079683155102579,0.5599488414146666,0.285375567907672,0.6981557388539675,0.12028378074461778,0.9938845153224989,0.0003860979152845445
